"sim" "time" "unit" "par_set"
40 1.410173 "mins" "params_EndSize10Carring_space_1e+07"
41 1.402778 "mins" "params_EndSize10Carring_space_1e+07"
42 1.193275 "mins" "params_EndSize10Carring_space_1e+07"
43 1.368159 "mins" "params_EndSize10Carring_space_1e+07"
44 1.286061 "mins" "params_EndSize10Carring_space_1e+07"
45 1.633529 "mins" "params_EndSize10Carring_space_1e+07"
46 1.307638 "mins" "params_EndSize10Carring_space_1e+07"
47 1.418928 "mins" "params_EndSize10Carring_space_1e+07"
48 1.285448 "mins" "params_EndSize10Carring_space_1e+07"
49 1.442111 "mins" "params_EndSize10Carring_space_1e+07"
50 1.433661 "mins" "params_EndSize10Carring_space_1e+07"
51 1.3453 "mins" "params_EndSize10Carring_space_1e+07"
52 1.534865 "mins" "params_EndSize10Carring_space_1e+07"
53 1.47967 "mins" "params_EndSize10Carring_space_1e+07"
54 1.468223 "mins" "params_EndSize10Carring_space_1e+07"
55 1.328705 "mins" "params_EndSize10Carring_space_1e+07"
56 1.486601 "mins" "params_EndSize10Carring_space_1e+07"
57 1.384144 "mins" "params_EndSize10Carring_space_1e+07"
58 1.543398 "mins" "params_EndSize10Carring_space_1e+07"
59 1.514245 "mins" "params_EndSize10Carring_space_1e+07"
60 1.006402 "mins" "params_EndSize10Carring_space_1e+07"
61 1.55054 "mins" "params_EndSize10Carring_space_1e+07"
62 1.452939 "mins" "params_EndSize10Carring_space_1e+07"
63 1.413465 "mins" "params_EndSize10Carring_space_1e+07"
64 1.462769 "mins" "params_EndSize10Carring_space_1e+07"
65 1.46798 "mins" "params_EndSize10Carring_space_1e+07"
66 1.42502 "mins" "params_EndSize10Carring_space_1e+07"
67 1.202513 "mins" "params_EndSize10Carring_space_1e+07"
68 1.48063 "mins" "params_EndSize10Carring_space_1e+07"
69 1.407406 "mins" "params_EndSize10Carring_space_1e+07"
70 1.40265 "mins" "params_EndSize10Carring_space_1e+07"
71 1.345851 "mins" "params_EndSize10Carring_space_1e+07"
72 1.494607 "mins" "params_EndSize10Carring_space_1e+07"
73 1.331941 "mins" "params_EndSize10Carring_space_1e+07"
74 1.462788 "mins" "params_EndSize10Carring_space_1e+07"
75 1.553336 "mins" "params_EndSize10Carring_space_1e+07"
76 1.577656 "mins" "params_EndSize10Carring_space_1e+07"
77 1.199974 "mins" "params_EndSize10Carring_space_1e+07"
78 1.427712 "mins" "params_EndSize10Carring_space_1e+07"
79 1.482418 "mins" "params_EndSize10Carring_space_1e+07"
80 1.429459 "mins" "params_EndSize10Carring_space_1e+07"
81 1.304662 "mins" "params_EndSize10Carring_space_1e+07"
82 1.125128 "mins" "params_EndSize10Carring_space_1e+07"
83 1.451527 "mins" "params_EndSize10Carring_space_1e+07"
84 1.393362 "mins" "params_EndSize10Carring_space_1e+07"
85 1.479884 "mins" "params_EndSize10Carring_space_1e+07"
86 1.470519 "mins" "params_EndSize10Carring_space_1e+07"
87 1.32884 "mins" "params_EndSize10Carring_space_1e+07"
88 1.346162 "mins" "params_EndSize10Carring_space_1e+07"
89 1.285011 "mins" "params_EndSize10Carring_space_1e+07"
90 1.397875 "mins" "params_EndSize10Carring_space_1e+07"
91 1.434511 "mins" "params_EndSize10Carring_space_1e+07"
92 1.3612 "mins" "params_EndSize10Carring_space_1e+07"
93 1.466955 "mins" "params_EndSize10Carring_space_1e+07"
94 1.579955 "mins" "params_EndSize10Carring_space_1e+07"
95 1.466069 "mins" "params_EndSize10Carring_space_1e+07"
96 1.297275 "mins" "params_EndSize10Carring_space_1e+07"
97 1.419669 "mins" "params_EndSize10Carring_space_1e+07"
98 1.382268 "mins" "params_EndSize10Carring_space_1e+07"
99 1.485561 "mins" "params_EndSize10Carring_space_1e+07"
100 1.393453 "mins" "params_EndSize10Carring_space_1e+07"
1 3.115758 "mins" "params_EndSize10Carring_space_2e+06"
2 3.243341 "mins" "params_EndSize10Carring_space_2e+06"
3 3.603693 "mins" "params_EndSize10Carring_space_2e+06"
4 3.580291 "mins" "params_EndSize10Carring_space_2e+06"
5 3.056699 "mins" "params_EndSize10Carring_space_2e+06"
6 3.525783 "mins" "params_EndSize10Carring_space_2e+06"
7 3.192338 "mins" "params_EndSize10Carring_space_2e+06"
8 3.349954 "mins" "params_EndSize10Carring_space_2e+06"
9 3.3626 "mins" "params_EndSize10Carring_space_2e+06"
10 3.945205 "mins" "params_EndSize10Carring_space_2e+06"
11 3.475192 "mins" "params_EndSize10Carring_space_2e+06"
12 3.284349 "mins" "params_EndSize10Carring_space_2e+06"
13 3.588073 "mins" "params_EndSize10Carring_space_2e+06"
14 3.099558 "mins" "params_EndSize10Carring_space_2e+06"
15 3.265905 "mins" "params_EndSize10Carring_space_2e+06"
16 3.150491 "mins" "params_EndSize10Carring_space_2e+06"
17 3.047836 "mins" "params_EndSize10Carring_space_2e+06"
18 3.339838 "mins" "params_EndSize10Carring_space_2e+06"
19 3.520219 "mins" "params_EndSize10Carring_space_2e+06"
20 4.260821 "mins" "params_EndSize10Carring_space_2e+06"
21 3.520857 "mins" "params_EndSize10Carring_space_2e+06"
22 3.816777 "mins" "params_EndSize10Carring_space_2e+06"
23 3.561764 "mins" "params_EndSize10Carring_space_2e+06"
24 3.501665 "mins" "params_EndSize10Carring_space_2e+06"
25 3.843135 "mins" "params_EndSize10Carring_space_2e+06"
26 3.655179 "mins" "params_EndSize10Carring_space_2e+06"
27 3.633625 "mins" "params_EndSize10Carring_space_2e+06"
28 3.250115 "mins" "params_EndSize10Carring_space_2e+06"
29 2.861529 "mins" "params_EndSize10Carring_space_2e+06"
30 4.337579 "mins" "params_EndSize10Carring_space_2e+06"
31 3.04685 "mins" "params_EndSize10Carring_space_2e+06"
32 3.761289 "mins" "params_EndSize10Carring_space_2e+06"
33 3.92911 "mins" "params_EndSize10Carring_space_2e+06"
34 3.092929 "mins" "params_EndSize10Carring_space_2e+06"
35 3.52456 "mins" "params_EndSize10Carring_space_2e+06"
36 3.266952 "mins" "params_EndSize10Carring_space_2e+06"
37 2.72369 "mins" "params_EndSize10Carring_space_2e+06"
38 3.352962 "mins" "params_EndSize10Carring_space_2e+06"
39 3.750807 "mins" "params_EndSize10Carring_space_2e+06"
40 2.793609 "mins" "params_EndSize10Carring_space_2e+06"
41 3.624542 "mins" "params_EndSize10Carring_space_2e+06"
42 3.568139 "mins" "params_EndSize10Carring_space_2e+06"
43 2.980366 "mins" "params_EndSize10Carring_space_2e+06"
44 3.443117 "mins" "params_EndSize10Carring_space_2e+06"
45 3.592327 "mins" "params_EndSize10Carring_space_2e+06"
46 3.51974 "mins" "params_EndSize10Carring_space_2e+06"
47 4.181639 "mins" "params_EndSize10Carring_space_2e+06"
48 3.407091 "mins" "params_EndSize10Carring_space_2e+06"
49 3.320613 "mins" "params_EndSize10Carring_space_2e+06"
50 3.239072 "mins" "params_EndSize10Carring_space_2e+06"
51 3.115827 "mins" "params_EndSize10Carring_space_2e+06"
52 3.511656 "mins" "params_EndSize10Carring_space_2e+06"
53 2.946177 "mins" "params_EndSize10Carring_space_2e+06"
54 2.838933 "mins" "params_EndSize10Carring_space_2e+06"
55 2.906479 "mins" "params_EndSize10Carring_space_2e+06"
56 2.516783 "mins" "params_EndSize10Carring_space_2e+06"
57 3.123028 "mins" "params_EndSize10Carring_space_2e+06"
58 2.940849 "mins" "params_EndSize10Carring_space_2e+06"
59 3.028194 "mins" "params_EndSize10Carring_space_2e+06"
60 3.713585 "mins" "params_EndSize10Carring_space_2e+06"
61 3.386005 "mins" "params_EndSize10Carring_space_2e+06"
62 3.606314 "mins" "params_EndSize10Carring_space_2e+06"
63 3.245735 "mins" "params_EndSize10Carring_space_2e+06"
64 2.847525 "mins" "params_EndSize10Carring_space_2e+06"
65 2.618053 "mins" "params_EndSize10Carring_space_2e+06"
66 2.565991 "mins" "params_EndSize10Carring_space_2e+06"
67 2.241473 "mins" "params_EndSize10Carring_space_2e+06"
68 2.990514 "mins" "params_EndSize10Carring_space_2e+06"
69 3.231706 "mins" "params_EndSize10Carring_space_2e+06"
70 3.153373 "mins" "params_EndSize10Carring_space_2e+06"
71 3.340914 "mins" "params_EndSize10Carring_space_2e+06"
72 2.950858 "mins" "params_EndSize10Carring_space_2e+06"
73 3.281332 "mins" "params_EndSize10Carring_space_2e+06"
74 2.874809 "mins" "params_EndSize10Carring_space_2e+06"
75 2.51345 "mins" "params_EndSize10Carring_space_2e+06"
76 2.765697 "mins" "params_EndSize10Carring_space_2e+06"
77 2.607735 "mins" "params_EndSize10Carring_space_2e+06"
78 3.406079 "mins" "params_EndSize10Carring_space_2e+06"
79 2.668401 "mins" "params_EndSize10Carring_space_2e+06"
80 2.976471 "mins" "params_EndSize10Carring_space_2e+06"
81 2.52547 "mins" "params_EndSize10Carring_space_2e+06"
82 2.662505 "mins" "params_EndSize10Carring_space_2e+06"
83 2.77678 "mins" "params_EndSize10Carring_space_2e+06"
84 2.519248 "mins" "params_EndSize10Carring_space_2e+06"
85 2.938951 "mins" "params_EndSize10Carring_space_2e+06"
86 3.237051 "mins" "params_EndSize10Carring_space_2e+06"
87 3.237581 "mins" "params_EndSize10Carring_space_2e+06"
88 2.777672 "mins" "params_EndSize10Carring_space_2e+06"
89 2.615062 "mins" "params_EndSize10Carring_space_2e+06"
90 2.889159 "mins" "params_EndSize10Carring_space_2e+06"
91 2.967773 "mins" "params_EndSize10Carring_space_2e+06"
92 2.953941 "mins" "params_EndSize10Carring_space_2e+06"
93 2.614501 "mins" "params_EndSize10Carring_space_2e+06"
94 2.876649 "mins" "params_EndSize10Carring_space_2e+06"
95 2.643308 "mins" "params_EndSize10Carring_space_2e+06"
96 3.47875 "mins" "params_EndSize10Carring_space_2e+06"
97 2.72578 "mins" "params_EndSize10Carring_space_2e+06"
98 2.703844 "mins" "params_EndSize10Carring_space_2e+06"
99 2.877849 "mins" "params_EndSize10Carring_space_2e+06"
100 2.914975 "mins" "params_EndSize10Carring_space_2e+06"
1 1.148536 "mins" "params_EndSize2Carring_competition_0d1"
2 1.071054 "mins" "params_EndSize2Carring_competition_0d1"
3 1.106652 "mins" "params_EndSize2Carring_competition_0d1"
4 1.115502 "mins" "params_EndSize2Carring_competition_0d1"
5 1.043648 "mins" "params_EndSize2Carring_competition_0d1"
6 1.125935 "mins" "params_EndSize2Carring_competition_0d1"
7 1.045124 "mins" "params_EndSize2Carring_competition_0d1"
8 0.9939995 "mins" "params_EndSize2Carring_competition_0d1"
9 1.108588 "mins" "params_EndSize2Carring_competition_0d1"
10 1.04253 "mins" "params_EndSize2Carring_competition_0d1"
11 1.059454 "mins" "params_EndSize2Carring_competition_0d1"
12 1.085372 "mins" "params_EndSize2Carring_competition_0d1"
13 1.170917 "mins" "params_EndSize2Carring_competition_0d1"
14 1.180087 "mins" "params_EndSize2Carring_competition_0d1"
15 1.098746 "mins" "params_EndSize2Carring_competition_0d1"
16 0.9714196 "mins" "params_EndSize2Carring_competition_0d1"
17 1.050064 "mins" "params_EndSize2Carring_competition_0d1"
18 1.012692 "mins" "params_EndSize2Carring_competition_0d1"
19 1.038283 "mins" "params_EndSize2Carring_competition_0d1"
20 1.054434 "mins" "params_EndSize2Carring_competition_0d1"
21 1.212625 "mins" "params_EndSize2Carring_competition_0d1"
22 1.114971 "mins" "params_EndSize2Carring_competition_0d1"
23 1.129791 "mins" "params_EndSize2Carring_competition_0d1"
24 1.121384 "mins" "params_EndSize2Carring_competition_0d1"
25 1.025457 "mins" "params_EndSize2Carring_competition_0d1"
26 1.201845 "mins" "params_EndSize2Carring_competition_0d1"
27 0.911585 "mins" "params_EndSize2Carring_competition_0d1"
28 1.134282 "mins" "params_EndSize2Carring_competition_0d1"
29 1.068983 "mins" "params_EndSize2Carring_competition_0d1"
30 0.9244765 "mins" "params_EndSize2Carring_competition_0d1"
31 1.241645 "mins" "params_EndSize2Carring_competition_0d1"
32 1.187961 "mins" "params_EndSize2Carring_competition_0d1"
33 1.00963 "mins" "params_EndSize2Carring_competition_0d1"
34 1.309499 "mins" "params_EndSize2Carring_competition_0d1"
35 1.060874 "mins" "params_EndSize2Carring_competition_0d1"
36 1.107823 "mins" "params_EndSize2Carring_competition_0d1"
37 1.165979 "mins" "params_EndSize2Carring_competition_0d1"
38 1.093962 "mins" "params_EndSize2Carring_competition_0d1"
39 1.415186 "mins" "params_EndSize2Carring_competition_0d1"
40 1.151458 "mins" "params_EndSize2Carring_competition_0d1"
41 1.127303 "mins" "params_EndSize2Carring_competition_0d1"
42 1.061735 "mins" "params_EndSize2Carring_competition_0d1"
43 1.024335 "mins" "params_EndSize2Carring_competition_0d1"
44 0.9379337 "mins" "params_EndSize2Carring_competition_0d1"
45 1.066883 "mins" "params_EndSize2Carring_competition_0d1"
46 1.099818 "mins" "params_EndSize2Carring_competition_0d1"
47 1.040907 "mins" "params_EndSize2Carring_competition_0d1"
48 1.027667 "mins" "params_EndSize2Carring_competition_0d1"
49 1.090209 "mins" "params_EndSize2Carring_competition_0d1"
50 1.083933 "mins" "params_EndSize2Carring_competition_0d1"
51 1.116015 "mins" "params_EndSize2Carring_competition_0d1"
52 1.437477 "mins" "params_EndSize2Carring_competition_0d1"
53 1.098553 "mins" "params_EndSize2Carring_competition_0d1"
54 1.117282 "mins" "params_EndSize2Carring_competition_0d1"
55 1.042101 "mins" "params_EndSize2Carring_competition_0d1"
56 1.048433 "mins" "params_EndSize2Carring_competition_0d1"
57 0.9269085 "mins" "params_EndSize2Carring_competition_0d1"
58 1.084055 "mins" "params_EndSize2Carring_competition_0d1"
59 1.181311 "mins" "params_EndSize2Carring_competition_0d1"
60 1.164506 "mins" "params_EndSize2Carring_competition_0d1"
61 1.1034 "mins" "params_EndSize2Carring_competition_0d1"
62 1.031052 "mins" "params_EndSize2Carring_competition_0d1"
63 1.136107 "mins" "params_EndSize2Carring_competition_0d1"
64 1.116107 "mins" "params_EndSize2Carring_competition_0d1"
65 1.173722 "mins" "params_EndSize2Carring_competition_0d1"
66 1.161857 "mins" "params_EndSize2Carring_competition_0d1"
67 1.111206 "mins" "params_EndSize2Carring_competition_0d1"
68 0.9230477 "mins" "params_EndSize2Carring_competition_0d1"
69 1.110246 "mins" "params_EndSize2Carring_competition_0d1"
70 1.132115 "mins" "params_EndSize2Carring_competition_0d1"
71 1.210091 "mins" "params_EndSize2Carring_competition_0d1"
72 1.134281 "mins" "params_EndSize2Carring_competition_0d1"
73 1.067041 "mins" "params_EndSize2Carring_competition_0d1"
74 1.181636 "mins" "params_EndSize2Carring_competition_0d1"
75 1.173029 "mins" "params_EndSize2Carring_competition_0d1"
76 1.136149 "mins" "params_EndSize2Carring_competition_0d1"
77 1.094424 "mins" "params_EndSize2Carring_competition_0d1"
78 1.459028 "mins" "params_EndSize2Carring_competition_0d1"
79 1.309662 "mins" "params_EndSize2Carring_competition_0d1"
80 1.195526 "mins" "params_EndSize2Carring_competition_0d1"
81 1.171503 "mins" "params_EndSize2Carring_competition_0d1"
82 1.277616 "mins" "params_EndSize2Carring_competition_0d1"
83 1.172055 "mins" "params_EndSize2Carring_competition_0d1"
84 1.049427 "mins" "params_EndSize2Carring_competition_0d1"
85 1.248931 "mins" "params_EndSize2Carring_competition_0d1"
86 1.196314 "mins" "params_EndSize2Carring_competition_0d1"
87 1.061171 "mins" "params_EndSize2Carring_competition_0d1"
88 1.06767 "mins" "params_EndSize2Carring_competition_0d1"
89 1.095288 "mins" "params_EndSize2Carring_competition_0d1"
90 1.261936 "mins" "params_EndSize2Carring_competition_0d1"
91 0.9778197 "mins" "params_EndSize2Carring_competition_0d1"
92 1.032837 "mins" "params_EndSize2Carring_competition_0d1"
93 1.112263 "mins" "params_EndSize2Carring_competition_0d1"
94 1.113154 "mins" "params_EndSize2Carring_competition_0d1"
95 1.076015 "mins" "params_EndSize2Carring_competition_0d1"
96 1.097697 "mins" "params_EndSize2Carring_competition_0d1"
97 1.078617 "mins" "params_EndSize2Carring_competition_0d1"
98 1.120957 "mins" "params_EndSize2Carring_competition_0d1"
99 1.284891 "mins" "params_EndSize2Carring_competition_0d1"
100 1.194462 "mins" "params_EndSize2Carring_competition_0d1"
1 1.15919 "mins" "params_EndSize2Carring_competition_0d2"
2 1.287606 "mins" "params_EndSize2Carring_competition_0d2"
3 1.45182 "mins" "params_EndSize2Carring_competition_0d2"
4 1.013081 "mins" "params_EndSize2Carring_competition_0d2"
5 1.41919 "mins" "params_EndSize2Carring_competition_0d2"
6 1.281754 "mins" "params_EndSize2Carring_competition_0d2"
7 1.128803 "mins" "params_EndSize2Carring_competition_0d2"
8 1.181477 "mins" "params_EndSize2Carring_competition_0d2"
9 1.274406 "mins" "params_EndSize2Carring_competition_0d2"
10 1.238022 "mins" "params_EndSize2Carring_competition_0d2"
11 1.231734 "mins" "params_EndSize2Carring_competition_0d2"
12 1.380345 "mins" "params_EndSize2Carring_competition_0d2"
13 1.104708 "mins" "params_EndSize2Carring_competition_0d2"
14 1.201027 "mins" "params_EndSize2Carring_competition_0d2"
15 1.468199 "mins" "params_EndSize2Carring_competition_0d2"
16 1.441405 "mins" "params_EndSize2Carring_competition_0d2"
17 1.195353 "mins" "params_EndSize2Carring_competition_0d2"
18 1.254491 "mins" "params_EndSize2Carring_competition_0d2"
19 1.315503 "mins" "params_EndSize2Carring_competition_0d2"
20 1.21953 "mins" "params_EndSize2Carring_competition_0d2"
21 1.32239 "mins" "params_EndSize2Carring_competition_0d2"
22 1.262215 "mins" "params_EndSize2Carring_competition_0d2"
23 1.18744 "mins" "params_EndSize2Carring_competition_0d2"
24 1.142397 "mins" "params_EndSize2Carring_competition_0d2"
25 1.160592 "mins" "params_EndSize2Carring_competition_0d2"
26 1.12178 "mins" "params_EndSize2Carring_competition_0d2"
27 1.257163 "mins" "params_EndSize2Carring_competition_0d2"
28 1.330641 "mins" "params_EndSize2Carring_competition_0d2"
29 1.380098 "mins" "params_EndSize2Carring_competition_0d2"
30 1.387808 "mins" "params_EndSize2Carring_competition_0d2"
31 1.183713 "mins" "params_EndSize2Carring_competition_0d2"
32 1.303544 "mins" "params_EndSize2Carring_competition_0d2"
33 1.178202 "mins" "params_EndSize2Carring_competition_0d2"
34 1.107219 "mins" "params_EndSize2Carring_competition_0d2"
35 1.214813 "mins" "params_EndSize2Carring_competition_0d2"
36 1.26336 "mins" "params_EndSize2Carring_competition_0d2"
37 1.373948 "mins" "params_EndSize2Carring_competition_0d2"
38 1.221835 "mins" "params_EndSize2Carring_competition_0d2"
39 1.123248 "mins" "params_EndSize2Carring_competition_0d2"
40 1.176436 "mins" "params_EndSize2Carring_competition_0d2"
41 1.253386 "mins" "params_EndSize2Carring_competition_0d2"
42 1.379899 "mins" "params_EndSize2Carring_competition_0d2"
43 1.24922 "mins" "params_EndSize2Carring_competition_0d2"
44 1.249377 "mins" "params_EndSize2Carring_competition_0d2"
45 1.168038 "mins" "params_EndSize2Carring_competition_0d2"
46 1.292157 "mins" "params_EndSize2Carring_competition_0d2"
47 1.322087 "mins" "params_EndSize2Carring_competition_0d2"
48 1.352568 "mins" "params_EndSize2Carring_competition_0d2"
49 1.31369 "mins" "params_EndSize2Carring_competition_0d2"
50 1.258881 "mins" "params_EndSize2Carring_competition_0d2"
51 1.383567 "mins" "params_EndSize2Carring_competition_0d2"
52 1.235851 "mins" "params_EndSize2Carring_competition_0d2"
53 1.148744 "mins" "params_EndSize2Carring_competition_0d2"
54 1.331861 "mins" "params_EndSize2Carring_competition_0d2"
55 1.282189 "mins" "params_EndSize2Carring_competition_0d2"
56 1.069251 "mins" "params_EndSize2Carring_competition_0d2"
57 1.427607 "mins" "params_EndSize2Carring_competition_0d2"
58 1.161464 "mins" "params_EndSize2Carring_competition_0d2"
59 1.195815 "mins" "params_EndSize2Carring_competition_0d2"
60 1.163276 "mins" "params_EndSize2Carring_competition_0d2"
61 1.241752 "mins" "params_EndSize2Carring_competition_0d2"
62 1.073899 "mins" "params_EndSize2Carring_competition_0d2"
63 1.159379 "mins" "params_EndSize2Carring_competition_0d2"
64 1.251631 "mins" "params_EndSize2Carring_competition_0d2"
65 1.4527 "mins" "params_EndSize2Carring_competition_0d2"
66 1.107635 "mins" "params_EndSize2Carring_competition_0d2"
67 1.315107 "mins" "params_EndSize2Carring_competition_0d2"
